eventId,videoId,type,location,clockTime,offsetSeconds,videoTime,pedestrianId,frame,occlusionClass,occlusionLabel,description
04f455b5,7ce78b09,detection,EDSA Sec Walk,12:11:11 PM,0.0,00:00:00,2,1,0,light occlusion,Light occlusion pedestrian ID #2 detected at frame 1
0658d522,7ce78b09,detection,EDSA Sec Walk,12:11:11 PM,0.0,00:00:00,8,1,1,moderate occlusion,Moderate occlusion pedestrian ID #8 detected at frame 1
0ebcfd4d,7ce78b09,detection,EDSA Sec Walk,12:11:11 PM,0.0,00:00:00,11,1,1,moderate occlusion,Moderate occlusion pedestrian ID #11 detected at frame 1
15411994,7ce78b09,detection,EDSA Sec Walk,12:11:11 PM,0.0,00:00:00,5,1,0,light occlusion,Light occlusion pedestrian ID #5 detected at frame 1
183374ca,7ce78b09,detection,EDSA Sec Walk,12:11:11 PM,0.0,00:00:00,15,1,2,heavy occlusion,Heavy occlusion pedestrian ID #15 detected at frame 1
4cdfe83a,7ce78b09,detection,EDSA Sec Walk,12:11:11 PM,0.0,00:00:00,19,1,1,moderate occlusion,Moderate occlusion pedestrian ID #19 detected at frame 1
52b30190,7ce78b09,detection,EDSA Sec Walk,12:11:11 PM,0.0,00:00:00,18,1,1,moderate occlusion,Moderate occlusion pedestrian ID #18 detected at frame 1
7cdfa9d3,7ce78b09,detection,EDSA Sec Walk,12:11:11 PM,0.0,00:00:00,13,1,0,light occlusion,Light occlusion pedestrian ID #13 detected at frame 1
7d58641c,7ce78b09,detection,EDSA Sec Walk,12:11:11 PM,0.0,00:00:00,12,1,0,light occlusion,Light occlusion pedestrian ID #12 detected at frame 1
87ee5385,7ce78b09,detection,EDSA Sec Walk,12:11:11 PM,0.0,00:00:00,17,1,1,moderate occlusion,Moderate occlusion pedestrian ID #17 detected at frame 1
8ff30b4a,7ce78b09,detection,EDSA Sec Walk,12:11:11 PM,0.0,00:00:00,3,1,0,light occlusion,Light occlusion pedestrian ID #3 detected at frame 1
b03e3f3e,7ce78b09,detection,EDSA Sec Walk,12:11:11 PM,0.0,00:00:00,7,1,0,light occlusion,Light occlusion pedestrian ID #7 detected at frame 1
b1d2df24,7ce78b09,detection,EDSA Sec Walk,12:11:11 PM,0.0,00:00:00,16,1,2,heavy occlusion,Heavy occlusion pedestrian ID #16 detected at frame 1
c89d89c8,7ce78b09,detection,EDSA Sec Walk,12:11:11 PM,0.0,00:00:00,6,1,0,light occlusion,Light occlusion pedestrian ID #6 detected at frame 1
d564229c,7ce78b09,detection,EDSA Sec Walk,12:11:11 PM,0.0,00:00:00,4,1,0,light occlusion,Light occlusion pedestrian ID #4 detected at frame 1
dc71ee35,7ce78b09,detection,EDSA Sec Walk,12:11:11 PM,0.0,00:00:00,1,1,0,light occlusion,Light occlusion pedestrian ID #1 detected at frame 1
e4cd424f,7ce78b09,detection,EDSA Sec Walk,12:11:11 PM,0.0,00:00:00,10,1,1,moderate occlusion,Moderate occlusion pedestrian ID #10 detected at frame 1
f0d4ce05,7ce78b09,detection,EDSA Sec Walk,12:11:11 PM,0.0,00:00:00,20,1,0,light occlusion,Light occlusion pedestrian ID #20 detected at frame 1
f10a6642,7ce78b09,detection,EDSA Sec Walk,12:11:11 PM,0.0,00:00:00,9,1,1,moderate occlusion,Moderate occlusion pedestrian ID #9 detected at frame 1
fccd3ecb,7ce78b09,detection,EDSA Sec Walk,12:11:11 PM,0.0,00:00:00,14,1,1,moderate occlusion,Moderate occlusion pedestrian ID #14 detected at frame 1
f241a3ff,7ce78b09,detection,EDSA Sec Walk,12:11:11 PM,0.2,00:00:00,21,4,0,light occlusion,Light occlusion pedestrian ID #21 detected at frame 4
dedc4ff1,7ce78b09,detection,EDSA Sec Walk,12:11:11 PM,0.4,00:00:00,25,7,1,moderate occlusion,Moderate occlusion pedestrian ID #25 detected at frame 7
8dddb30e,7ce78b09,detection,EDSA Sec Walk,12:11:11 PM,0.6,00:00:00,30,10,1,moderate occlusion,Moderate occlusion pedestrian ID #30 detected at frame 10
bb03b446,7ce78b09,detection,EDSA Sec Walk,12:11:11 PM,0.6,00:00:00,31,10,0,light occlusion,Light occlusion pedestrian ID #31 detected at frame 10
ca276427,7ce78b09,detection,EDSA Sec Walk,12:11:11 PM,0.6,00:00:00,33,10,1,moderate occlusion,Moderate occlusion pedestrian ID #33 detected at frame 10
a2d0bea6,7ce78b09,detection,EDSA Sec Walk,12:11:11 PM,0.73,00:00:00,35,12,1,moderate occlusion,Moderate occlusion pedestrian ID #35 detected at frame 12
57b0da90,7ce78b09,detection,EDSA Sec Walk,12:11:11 PM,0.87,00:00:00,42,14,1,moderate occlusion,Moderate occlusion pedestrian ID #42 detected at frame 14
658ea859,7ce78b09,detection,EDSA Sec Walk,12:11:12 PM,1.33,00:00:01,59,21,0,light occlusion,Light occlusion pedestrian ID #59 detected at frame 21
4c5dd0f0,7ce78b09,detection,EDSA Sec Walk,12:11:12 PM,1.47,00:00:01,65,23,2,heavy occlusion,Heavy occlusion pedestrian ID #65 detected at frame 23
8e16d62f,7ce78b09,detection,EDSA Sec Walk,12:11:12 PM,1.47,00:00:01,64,23,1,moderate occlusion,Moderate occlusion pedestrian ID #64 detected at frame 23
f139a5b7,7ce78b09,detection,EDSA Sec Walk,12:11:12 PM,1.47,00:00:01,70,23,0,light occlusion,Light occlusion pedestrian ID #70 detected at frame 23
a1728c1b,7ce78b09,detection,EDSA Sec Walk,12:11:12 PM,1.53,00:00:01,71,24,1,moderate occlusion,Moderate occlusion pedestrian ID #71 detected at frame 24
1057835b,7ce78b09,detection,EDSA Sec Walk,12:11:12 PM,1.67,00:00:01,79,26,1,moderate occlusion,Moderate occlusion pedestrian ID #79 detected at frame 26
6fe56151,7ce78b09,detection,EDSA Sec Walk,12:11:12 PM,1.73,00:00:01,80,27,2,heavy occlusion,Heavy occlusion pedestrian ID #80 detected at frame 27
1dd2fd03,7ce78b09,detection,EDSA Sec Walk,12:11:12 PM,1.87,00:00:01,89,29,0,light occlusion,Light occlusion pedestrian ID #89 detected at frame 29
79287164,7ce78b09,detection,EDSA Sec Walk,12:11:13 PM,2.07,00:00:02,94,32,2,heavy occlusion,Heavy occlusion pedestrian ID #94 detected at frame 32
d9d7c5e8,7ce78b09,detection,EDSA Sec Walk,12:11:13 PM,2.33,00:00:02,107,36,2,heavy occlusion,Heavy occlusion pedestrian ID #107 detected at frame 36
910c5100,7ce78b09,detection,EDSA Sec Walk,12:11:13 PM,2.47,00:00:02,112,38,1,moderate occlusion,Moderate occlusion pedestrian ID #112 detected at frame 38
20074ee2,7ce78b09,detection,EDSA Sec Walk,12:11:13 PM,2.6,00:00:02,120,40,0,light occlusion,Light occlusion pedestrian ID #120 detected at frame 40
899ae1cf,7ce78b09,detection,EDSA Sec Walk,12:11:13 PM,2.6,00:00:02,121,40,0,light occlusion,Light occlusion pedestrian ID #121 detected at frame 40
1c8bf554,7ce78b09,detection,EDSA Sec Walk,12:11:13 PM,2.87,00:00:02,131,44,1,moderate occlusion,Moderate occlusion pedestrian ID #131 detected at frame 44
eeca6bc2,7ce78b09,detection,EDSA Sec Walk,12:11:13 PM,2.93,00:00:02,137,45,1,moderate occlusion,Moderate occlusion pedestrian ID #137 detected at frame 45
